state_name,year,secondary_teachers,total_rd_expenditures,pupil_teacher_ratio,full_time_equivalent,grade_9_students_enrollment,grade_10_students_enrollment,grade_11_students_enrollment,grade_12_students_enrollment,grade_9_dropouts,grade_10_dropouts,grade_11_dropouts,grade_12_dropouts,grades_9_12_dropouts,no_of_sat_test_takers,critical_reading_mean,critical_reading_sd,mathematics_mean,mathematics_sd,writing_mean,writing_sd,no_high_school_diploma,high_school_or_equivalent,some_college_less_than_4_yr_degree,bachelors_degree_or_higher,american_indian_alaska_native_male_grade_9,american_indian_alaska_native_female_grade_9,asian_or_asian_pacific_islander_male_grade_9,asian_or_asian_pacific_islander_female_grade_9,hispanic_male_grade_9,hispanic_female_grade_9,black_male_grade_9,black_female_grade_9,white_male_grade_9,white_female_grade_9,american_indian_alaska_native_male_grade_10,american_indian_alaska_native_female_grade_10,asian_or_asian_pacific_islander_male_grade_10,asian_or_asian_pacific_islander_female_grade_10,hispanic_male_grade_10,hispanic_female_grade_10,black_male_grade_10,black_female_grade_10,white_male_grade_10,white_female_grade_10,american_indian_alaska_native_male_grade_11,american_indian_alaska_native_female_grade_11,asian_or_asian_pacific_islander_male_grade_11,asian_or_asian_pacific_islander_female_grade_11,hispanic_male_grade_11,hispanic_female_grade_11,black_male_grade_11,black_female_grade_11,white_male_grade_11,white_female_grade_11,american_indian_alaska_native_male_grade_12,american_indian_alaska_native_female_grade_12,asian_or_asian_pacific_islander_male_grade_12,asian_or_asian_pacific_islander_female_grade_12,hispanic_male_grade_12,hispanic_female_grade_12,black_male_grade_12,black_female_grade_12,white_male_grade_12,white_female_grade_12
MONTANA,2009-10,3388.2,181649,13.48,10521.25,11563,11072,10741,10563,390,419,489,461,1759,2626,538,97,538,95,517,94,27,130,134,124,729,703,68,77,164,123,60,54,4989,4596,559,563,64,92,158,117,62,58,4870,4529,557,482,55,70,146,119,42,40,4706,4524,459,454,81,54,124,124,35,37,4649,4546
MONTANA,2008-09,3388,NA,13.6,10467,11890,11326,11144,10670,334,401,444,449,1628,2456,541,98,542,98,519,96,31,140,132,125,704,689,69,84,191,118,76,59,5179,4721,629,542,50,60,138,131,36,44,4961,4735,502,505,92,66,128,128,37,37,4932,4717,478,488,57,68,116,104,35,37,4753,4534
MONTANA,2007-08,3437,179137,13.6,10519,12134,11970,11287,11057,309,459,460,427,1655,2648,541,98,548,96,523,96,35,141,133,121,800,688,52,61,159,134,47,46,5248,4899,580,586,82,65,142,136,41,47,5277,5014,529,530,72,76,117,108,39,37,4996,4783,506,521,69,88,116,108,33,25,4864,4727
MONTANA,2006-07,3454,172622,13.9,10398,12845,12008,11617,10870,337,463,499,483,1782,2873,538,97,543,95,522,95,33,138,133,99,799,772,78,57,147,145,53,52,5600,5142,608,608,68,72,135,108,42,49,5318,5000,555,559,64,93,131,132,38,25,5079,4941,486,448,75,85,127,108,26,34,4812,4669
MONTANA,2005-06,3442,170791,14,10369,12778,12320,11369,11095,360,580,497,467,1904,3024,538,98,545,96,524,95,38,130,133,109,769,756,63,64,153,115,50,41,5579,5188,634,630,62,73,135,124,43,37,5412,5170,544,490,75,93,119,105,31,35,5055,4822,483,461,64,97,134,95,33,19,5049,4660
MONTANA,2004-05,3423,154726,14.3,10224,13200,12039,11494,11173,424,555,562,554,2095,NA,NA,NA,NA,NA,NA,NA,35,139,125,97,812,781,56,68,157,154,40,47,5735,5350,631,582,74,67,126,107,34,33,5329,5056,527,477,58,85,123,92,35,20,5249,4828,447,445,53,84,115,99,23,27,5075,4805
MONTANA,2003-04,3432,141220,14.4,10301,12915,12252,11667,11258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,139,125,93,847,720,71,59,146,106,40,38,5615,5273,638,587,59,74,121,106,35,22,5560,5050,499,472,54,81,108,104,24,34,5268,5023,445,442,61,60,96,91,26,13,5178,4846
MONTANA,2002-03,3458,122375,14.5,10362,12972,12454,11868,11433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,129,126,100,839,727,54,78,118,121,45,28,5738,5224,605,555,62,81,113,108,27,39,5575,5289,507,467,68,67,97,81,29,13,5486,5053,378,389,64,78,78,101,30,18,5306,4991
MONTANA,2001-02,3436,107744,14.6,10408,13004,12757,12083,11307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,127,122,96,743,680,60,70,138,107,26,40,5734,5406,597,569,49,56,105,81,33,16,5878,5373,476,457,61,81,92,97,31,23,5555,5210,432,382,49,70,103,79,22,17,5140,5013
MONTANA,2000-01,3314,99069,14.9,10411,13359,12861,11974,11371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,701,47,52,109,82,36,18,6030,5542,551,527,63,66,90,104,34,20,5832,5574,473,437,50,61,86,94,26,17,5469,5261,397,420,42,69,99,77,9,14,5316,4928
MONTANA,1999-00,3318,84460,15.2,10353,13532,12877,11985,11571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717,678,57,54,97,109,38,24,6047,5711,567,550,45,50,110,81,29,24,5857,5564,467,443,42,52,102,72,15,15,5573,5204,373,396,44,50,85,72,11,12,5361,5167
MONTANA,1998-99,3310,76655,15.7,10221,13655,12816,12266,11611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713,686,52,52,110,88,31,27,6149,5747,544,521,41,47,98,74,15,18,5947,5511,436,452,38,45,92,70,17,12,5695,5409,374,337,43,42,96,99,24,26,5454,5116
MONTANA,1997-98,3221,74443,15.9,10228,13753,13094,12140,11301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTANA,1996-97,3266,74992,NA,10268,13957,13013,11826,11018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTANA,1995-96,3102,69975,NA,10076,13921,12569,11635,10897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTANA,1994-95,3070,NA,NA,10079,13309,12148,11286,10681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTANA,1993-94,3036,NA,NA,9950,12737,11935,11114,10325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTANA,1992-93,3404,NA,NA,10135,12252,11533,10645,10019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTANA,1991-92,2982,NA,NA,9883,11842,11057,10181,9597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTANA,1990-91,2830,36567,NA,9613,11370,10627,9930,9609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTANA,1989-90,2968,NA,NA,9627,10827,10296,9806,9985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTANA,1988-89,2859,NA,NA,9626,10585,10267,10294,10958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTANA,1987-88,3095,NA,NA,9659,10620,10773,11295,10906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTANA,1986-87,3153,NA,NA,9818,11249,11887,11297,10681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEBRASKA,2013-14,8306.33,NA,13.73,22401.06,22051,21925,21611,22968,186,372,538,825,1921,772,589,118,587,114,569,111,NA,NA,NA,NA,167,162,264,247,1916,1725,698,657,7980,7539,149,126,211,249,1842,1634,724,648,8086,7626,139,145,235,272,1728,1621,725,606,7952,7513,138,128,301,297,1850,1632,817,727,8433,7926
NEBRASKA,2012-13,8297.81,NA,13.73,22102.87,21796,21725,21400,23152,304,499,590,785,2178,827,584,121,583,119,567,115,60,183,275,244,152,137,195,213,1826,1621,725,639,8050,7601,132,148,243,264,1765,1653,725,600,7981,7544,122,130,228,239,1642,1500,675,634,7909,7672,153,127,271,256,1730,1588,900,786,8701,7967
NEBRASKA,2011-12,8339.66,NA,13.58,22181.95,21965,21986,21509,22332,321,510,606,807,2244,1027,576,115,585,115,562,110,62,216,241,240,142,159,219,250,1835,1657,844,657,7976,7541,149,140,222,239,1735,1555,815,690,8043,7719,147,120,224,210,1526,1428,689,686,8161,7727,172,143,268,235,1439,1397,737,627,8649,8054
NEBRASKA,2010-11,8506.3,NA,13.36,22345.16,22567,21998,21407,22236,448,587,686,873,2594,980,585,118,591,115,569,115,59,221,221,226,180,171,212,224,1870,1618,935,784,8138,7742,167,140,223,209,1603,1488,767,707,8280,7810,159,150,230,199,1351,1314,704,638,8210,7835,141,144,236,212,1387,1315,614,591,8803,8263
NEBRASKA,2009-10,8482.48,393611,13.27,22256.24,22765,22073,21404,22266,461,590,618,846,2515,957,585,111,593,108,568,106,68,226,224,205,224,189,251,231,1628,1443,1115,1019,8629,8018,190,188,259,258,1386,1309,901,854,8604,8084,166,145,221,199,1227,1151,726,702,8559,8289,136,132,239,227,1127,1092,688,682,9314,8599
NEBRASKA,2008-09,7855,NA,13.3,22057,23137,22496,21799,22246,420,583,637,791,2431,1002,587,111,594,108,572,105,65,219,231,206,235,216,244,242,1550,1398,1198,1063,8789,8202,193,193,230,200,1387,1219,882,824,8880,8488,122,146,207,210,1071,1099,749,716,9040,8439,148,159,232,188,981,1017,647,683,9401,8790
NEBRASKA,2007-08,7847,364842,13.3,21930,23829,22898,22022,22400,487,606,649,784,2526,1139,581,110,585,112,567,108,73,217,221,198,236,228,212,189,1585,1369,1207,1060,9109,8634,154,172,196,203,1247,1223,887,833,9347,8636,140,160,204,180,1044,1018,651,694,9204,8727,149,160,206,209,859,895,655,606,9591,9070
NEBRASKA,2006-07,7755,358858,13.4,21459,24459,23346,22479,21527,543,647,774,849,2813,1325,579,107,585,107,562,100,64,236,224,190,227,231,186,177,1485,1377,1239,1114,9622,8801,180,178,199,172,1195,1156,826,817,9604,9019,158,156,187,191,896,897,706,649,9559,9080,122,134,214,209,775,768,567,565,9387,8786
NEBRASKA,2005-06,7560,360148,13.4,21359,24953,23713,21506,21419,863,859,1042,1011,3775,1498,576,104,583,106,566,101,63,231,237,190,246,235,203,165,1417,1293,1220,1137,9845,9192,187,178,189,189,1118,1004,853,777,9938,9280,121,141,197,198,778,805,580,611,9270,8805,123,128,216,191,710,701,548,569,9348,8885
NEBRASKA,2004-05,7638,324541,13.5,21236,25214,22734,21440,21557,715,952,973,974,3614,NA,NA,NA,NA,NA,NA,NA,68,247,210,204,251,222,178,182,1244,1118,1210,1073,10197,9539,165,187,194,186,967,902,748,755,9659,8971,137,125,209,183,735,741,579,560,9330,8841,148,109,198,191,697,637,513,570,9549,8945
NEBRASKA,2003-04,8000,300540,13.6,20921,24374,22372,21507,21872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,231,225,166,222,204,176,186,1181,1034,1075,1014,10011,9271,157,165,211,180,905,842,708,663,9518,9023,144,115,179,182,696,621,521,559,9494,8996,138,123,203,179,597,587,586,542,9795,9122
NEBRASKA,2002-03,8234,266930,13.6,21043,24032,22440,21885,21932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,217,242,162,226,216,216,174,1096,943,1012,953,9928,9268,175,124,176,169,819,727,667,653,9766,9164,127,119,193,166,637,588,567,575,9736,9177,128,101,157,191,537,458,568,525,9821,9446
NEBRASKA,2001-02,8350,241638,13.5,21083,23855,22824,22084,21679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,228,216,175,206,179,180,173,944,821,971,900,10060,9421,149,157,187,165,701,639,666,671,10072,9417,134,110,148,176,536,482,564,536,9888,9510,92,103,188,228,481,419,483,512,9795,9378
NEBRASKA,2000-01,8365,208480,13.6,20983,24236,23378,21948,21151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,188,179,155,834,685,967,862,10492,9673,146,139,148,175,671,589,675,653,10307,9875,119,101,174,193,497,441,518,537,9850,9518,79,115,167,217,440,421,442,492,9575,9203
NEBRASKA,1999-00,8311,205495,13.9,20766,24861,23064,21692,21630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,179,147,175,763,673,953,834,10782,10152,147,107,175,188,589,494,655,620,10295,9794,91,122,160,201,439,434,469,539,9846,9391,73,92,188,182,405,364,395,481,9915,9535
NEBRASKA,1998-99,8273,186320,14.3,20310,24901,22865,22103,21517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,171,184,192,720,560,951,857,10800,10272,116,124,145,188,507,487,593,599,10350,9756,103,96,176,163,427,423,453,534,10099,9629,72,106,155,155,403,335,416,446,9917,9512
NEBRASKA,1997-98,8373,177481,14.6,20065,24559,23457,22069,20912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEBRASKA,1996-97,8523,158494,NA,20174,24047,23790,21498,19786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEBRASKA,1995-96,8506,158717,NA,20028,23813,23184,20450,19275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEBRASKA,1994-95,8406,NA,NA,19774,23281,21958,19662,19144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEBRASKA,1993-94,8372,NA,NA,19616,22627,20770,19696,18578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEBRASKA,1992-93,8337,NA,NA,19323,21718,20471,18787,18999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEBRASKA,1991-92,8233,NA,NA,19069,21310,19540,19229,18106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEBRASKA,1990-91,8135,105400,NA,18764,20061,19837,18423,17680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEBRASKA,1989-90,8076,NA,NA,18464,20206,19246,18142,19099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEBRASKA,1988-89,8014,NA,NA,18003,19567,19029,19572,19964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEBRASKA,1987-88,8108,NA,NA,17713,19123,20374,20690,19747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEBRASKA,1986-87,8263,NA,NA,17748,20650,21532,20298,19377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEVADA,2013-14,8071.24,NA,20.61,21920.59,34497,33935,32682,31450,790,1389,1294,2071,5544,11663,495,98,494,101,469,99,NA,NA,NA,NA,211,174,1068,1099,6734,6643,1834,1639,6612,6272,215,183,1045,1072,6699,6529,1742,1568,6404,6280,198,184,1104,1055,6226,6012,1698,1601,6305,6178,160,169,1106,962,6002,5871,1575,1543,6121,5911
NEVADA,2012-13,7682.6,NA,21.54,20694.95,34025,33462,32527,31939,1769,1547,1046,1979,6341,11403,492,98,494,102,468,98,118,346,372,267,227,197,1010,1057,6741,6506,1722,1575,6488,6335,206,211,1095,1040,6416,6139,1727,1618,6549,6323,181,197,1104,989,6057,5973,1574,1593,6493,6295,189,172,1107,1005,5839,5819,1751,1505,6324,6182
NEVADA,2011-12,7768.53,NA,20.8,21131.5,33511,33402,33017,30322,1705,1522,1057,1852,6136,11048,491,98,493,103,466,97,111,334,378,253,226,192,1075,1016,6412,6129,1709,1598,6624,6362,191,207,1087,964,6225,6062,1629,1588,6733,6560,221,185,1080,1020,5906,5927,1720,1595,6655,6606,180,180,985,864,5484,5243,1697,1484,6398,5930
NEVADA,2010-11,8041.13,NA,20.02,21839.48,33780,34199,32645,29207,1857,1582,1085,1646,6170,10391,494,101,496,103,470,100,131,279,343,273,203,229,1211,1061,6214,6031,1713,1653,7041,6857,249,215,1269,1151,6050,6075,1835,1740,7226,6922,203,218,1153,1029,5838,5521,1868,1732,7109,6623,196,181,1100,1019,4966,4785,1589,1506,6501,6274
NEVADA,2009-10,7982.42,182016,19.41,22103.52,33735,34330,29420,25935,2495,2221,1791,2429,8936,9460,496,97,501,100,473,96,117,296,342,275,281,274,1533,1437,6288,6179,2096,2018,7692,7429,282,264,1462,1354,6822,6117,2370,2117,7895,7176,227,251,1407,1304,5062,4980,1784,1826,7074,6894,201,210,1294,1272,4163,4085,1532,1577,6443,6368
NEVADA,2008-09,7892,NA,19.7,21993,41768,34224,25712,23330,1817,1694,1202,1723,6436,8919,501,99,505,102,479,97,119,302,305,242,347,321,1589,1444,8517,7161,2878,2455,9101,7955,272,291,1470,1317,5972,5608,2043,2027,7791,7433,184,224,1230,1210,3570,3694,1366,1436,6451,6347,165,157,1187,1086,3057,3257,1296,1347,5809,5969
NEVADA,2007-08,8067,189096,18.3,23423,40265,33676,25983,21828,1501,1470,1253,2078,6302,8294,498,99,506,102,478,97,110,303,317,250,347,314,1579,1372,7854,6753,2606,2245,9069,8126,283,311,1421,1321,5664,5303,2088,1946,7967,7372,203,200,1249,1145,3520,3624,1384,1405,6611,6642,140,153,1054,1017,2601,2976,1145,1241,5806,5695
NEVADA,2006-07,7866,194459,18.5,22908,41273,33886,25268,21352,1556,1449,1132,1850,5987,7744,500,99,506,101,480,97,122,303,317,251,368,348,1532,1372,7692,6670,2664,2392,9496,8615,301,268,1433,1286,5288,5070,2072,1853,8347,7859,197,183,1123,1095,3159,3436,1253,1383,6760,6593,153,171,985,1006,2422,2641,1096,1186,5727,5875
NEVADA,2005-06,7710,178492,19,21744,39421,32585,23868,20501,1608,1095,490,2832,6025,7120,498,99,508,102,481,98,118,335,296,224,353,305,1468,1254,6782,6074,2496,2165,9722,8802,255,254,1282,1175,4861,4647,1940,1855,8509,7807,191,196,992,1044,2839,2933,1221,1287,6558,6607,165,152,877,920,2289,2396,1064,1049,5687,5902
NEVADA,2004-05,7188,163764,19.1,20950,36056,30706,23167,21385,1011,337,1125,2257,4730,NA,NA,NA,NA,NA,NA,NA,120,321,298,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEVADA,2003-04,7777,154515,19,20234,34779,28685,22486,18700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,317,287,212,324,326,1214,1125,5207,4642,2085,1889,9286,8681,282,216,1027,1004,3763,3509,1562,1460,8102,7760,185,192,846,857,2406,2456,1084,1111,6797,6552,128,147,759,716,1833,1888,827,942,5712,5748
NEVADA,2002-03,7456,126713,18.4,20038,32598,27079,20829,18032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,293,252,216,309,277,1062,1034,4794,4124,1850,1596,9005,8468,230,214,946,912,3349,3138,1434,1349,7870,7318,151,170,768,732,2116,2127,955,988,6429,6381,142,157,628,640,1631,1740,808,837,5665,5774
NEVADA,2001-02,6937,115934,18.5,19276,32086,25082,17694,19461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,282,243,169,290,273,991,926,4525,4030,1853,1614,9162,8396,198,199,881,799,2861,2755,1245,1183,7709,7231,149,168,583,592,1489,1581,687,749,5725,5971,157,166,717,655,1940,1891,890,895,6205,5927
NEVADA,2000-01,6691,106340,18.6,18293,29972,19998,21477,18519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,248,894,803,3986,3395,1709,1454,9037,8186,156,166,619,604,1832,1962,841,873,6454,6491,180,194,736,640,2231,2070,961,955,6922,6588,134,162,637,575,1725,1673,897,862,6031,5823
NEVADA,1999-00,6448,91485,18.7,17380,24618,22660,20549,18139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,220,664,623,2710,2590,1235,1136,7762,7451,214,219,674,626,2356,2176,1055,1005,7381,6953,168,189,643,607,1977,1868,964,963,6736,6433,147,136,614,538,1664,1512,847,852,6016,5813
NEVADA,1998-99,6010,83888,18.9,16415,23183,21652,20108,16824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,211,629,593,2355,2164,1106,1063,7625,7221,187,210,623,584,2133,1942,1004,1000,7199,6772,157,156,619,552,1836,1686,934,931,6812,6425,141,144,532,533,1361,1278,757,741,5803,5534
NEVADA,1997-98,5752,88331,18.5,16053,22037,21344,18638,15782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEVADA,1996-97,5330,84970,NA,14805,21162,19999,17912,15316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
